label,content
0,mọi người cho em hỏi ngoài ngành công nghệ thông tin sẽ phát triển mạnh trong tương lai thì những ngành kỹ thuật còn lại và khối ngành về kinh tế kinh doanh nên chọn cái nào ạ
0,mọi người cho em hỏi chút ạ quản trị khách sạn nên học đại học hay cao đẳng ạ và đại học thì trường nào giảng dạy tốt cao đẳng thì trường nào giảng dạy tốt em ở miền bắc ạ
0,mọi người ơi cho em hỏi em đang định thi về ngành du lịch em đang phân vân giữa 2 trường khoa học xã hội và nhân văn và trường đại học văn hóa
0,em đang có dự định muốn vào ngành ngôn ngữ nhật trường đại học ngoại ngữ đại học quốc gia hà nội anh chị có thể tư vấn giúp em về ngành đó không ạ
0,em đang có ý định học ngành ngôn ngữ trung quốc trường saigonact mà trong tình hình này không biết nó hợp lý không ạ
0,mọi người cho em hỏi học địa lý học bên địa lý du lịch thì ra làm gì ạ
0,anh chị nào học sư phạm ngữ văn cho em chút kinh nghiệm ạ học sư phạm ngữ văn 4 năm sau ra trường thì cơ hội tìm công việc có dễ không ạ
0,cho em hỏi học cao đẳng y dược pasteur ngành điều dưỡng có ổn không ạ sau này liên thông lên đại học có dễ vào làm việc ở các bệnh viện không ạ em không học trường tư vì học phí khá cao ạ
0,dạ hiện em đang tìm hiểu ngành kỹ thuật hoá học ở đây có anh chị nào đã ra trường ngành này có thể cho em biết là ngành này sẽ làm những việc gì không ạ
0,mọi người cho em hỏi là em muốn học kinh doanh xuất nhập khẩu và em có nên học cao đẳng không ạ cơ hội việc làm trong ngành này với tấm bằng cao đẳng có cao không ạ em xin cảm ơn ạ
0,em hiện đang quan tâm nhóm ngành báo chí truyền thông quan hệ hệ công chúng
0,anh chị ơi cho em hỏi ngành đông phương học nên học đại học văn lang hay đại học huflit thì ổn ạ
0,em đang phân vân giữa 2 nghề thiết kế đồ họa và thiết kế nội thất không biết nghề nào tốt hơn và có tương lai hơn ạ
0,anh chị học rồi cho em hỏi ngành quản trị du lịch với quản trị khách sạn nhà hàng cái nào ổn hơn về cơ hội việc làm ạ
0,em đang định hướng đi ngành du lịch cho em xin chút ý kiến em cảm ơn
0,em đang phân vân không biết nên chọn học quản trị khách sạn marketing hay hàn quốc học đây ạ
0,dạ cho em hỏi giữa quản trị khách sạn và công nghệ thực phẩm thì ngành nào có cơ hội việc làm cao hơn ạ
0,em dự định học ngành quản lý tài nguyên và môi trường tại đại học bách khoa thành phố hồ chí minh và nông lâm thành phố hồ chí minh ạ cơ hội việc làm cạnh tranh
0,chào mọi người ạ ở nha trang có trường đại học nào có ngành giao thông vận tải hoặc ngành luật hàng hải mọi người tư vấn giúp em với em cảm ơn nhiều ạ
0,cho em xin ý kiến về đại học gia định với ạ em thấy trường khá mới cho mình xin reivew về chất lượng đào tạo của trường với ạ
0,cho em xin ít ý kiến ngành công nghệ thông tin trường đại học công nghệ thành phố hồ chí minh với ạ
0,cho em xin ý kiến về ngành marketing đi ạ
0,mọi người cho em hỏi em thích hoá nhưng em học không quá giỏi hoá không học chuyên thì học sư phạm hoá có ổn không ạ
0,em theo ban d em có ý định học kế toán và ngôn ngữ anh
0,em học ngành công nghệ kỹ thuật ô tô ạ em phân vân giữa văn lang đại học công nghiệp và đại học giao thông vận tải ạace có thể cho em xin ít ý kiến không ạ
0,hiện tại em đang có định hướng học ngành tài chính ngân hàng tại học viện ngân hàng anh chị cho em hỏi là sau khi học xong thì phần trăm có việc làm cao hay không ạ
0,kiểm toán học có khó không mọi người ơi dễ xin việc không
0,cho em hỏi em đã đăng ký ngành kỹ thuật hoá học trường đại học nông lâm và ngành kiểm toán trường đại học công nghiệp
0,cho em xin ít ý kiến về ngành quản trị nhân sự với ngành bảo hiểm được không ạ
0,em học ngành marketing 3 trường này thi nên học trường nào ạ hutech hoa sen văn lang
0,mọi người chọn ngành quản trị khách sạn anh chị nào học rồi cho em chút ý kiến với em cảm ơn ạ
0,còn đại học tài nguyên và môi trường nữa thì như thế nào ạ
0,em đang dự định học nghề và đang phân vân giữa hai trường 1 là dạy nghề bách khoa 2 là dạy nghề thanh xuân
0,anh chị cho em hỏi là học ngành quản trị kinh doanh ở đại học thủ dầu một tốt không ạ với cả trường đó cơ sở vật chất như thế nào ạ còn đại học tài nguyên và môi trường nữa ạ
0,em chào các cô chú anh chị ạ em muốn thi vào ngành thiết kế thời trang em cũng đã tham khảo nhưng muốn xin kinh nghiệm đã ạ
0,anh chị cho em hỏi là học ngành quản trị kinh doanh ở đại học thủ dầu một có tốt không ạ với cả trường đó cơ sở vật chất như thế nào ạ còn đại học tài nguyên và môi trường nữa
0,em đang định vô đại học công nghiệp thành phố hồ chí minh anh chị cho em xin ý kiến cảm ơn ạ
0,em tính học sư phạm tiểu học mấy anh chị tư vấn cho em với ạ
0,em tính học trường cao đẳng ngành tiếng nhật các a chị cho em chút nhận xét về ngành này với 1 số trường tại hà nội được không ạ em cảm ơn
0,em đang phân vân giữa ngân hàng và quản trị khách sạn với ngân hàng thì em sợ tìm việc sẽ khó
0,mọi người tư vấn về ngành kỹ thuật điều khiển và tự động hóa được không ạ
0,anh chị nào học ở đại học kỹ thuật công nghiệp cần thơ hay biết nhiều về trường cho em hỏi
0,dạ em đang phân vân giữa việc lựa chọn ngành ngôn ngữ anh và ngôn ngữ pháp ạ
0,mọi người các anh chị ai làm trong ngành công nghệ thông tin cho em hỏi một vài câu hỏi được không ạ
0,cho em hỏi với tình hình này 2022 học ngôn ngữ trung còn có tương lai không ạ
0,giữa trường đại học tài chính marketing và đại học tôn đức thắng em nên học trường nào ạ ngành em dự định học là tài chính ngân hàng mong anh chị tư vấn giúp em
0,giữa quản trị kinh doanh đại học kinh tế thành phố hồ chí minh và kinh doanh quốc tế tôn đức thắng thì nên chọn cái nào ạ
0,mọi người có ai biết về hướng nghiệp á âu không ạ
0,dự là em theo ngành marketing thì có ổn không ạ
0,anh chị học luật cho em hỏi là cơ hội việc làm có cao không ạ
0,anh chị có thể cho em xin ý kiến về ngành quản trị khách sạn thì nên học trường đại học kinh tế thành phố hồ chí minh hay đại học tài chính marketing vậy ạ
0,em học quản trị khách sạn thì chọn đại học kinh tế thành phố hồ chí minh và đại học kinh tế tài chính thành phố hồ chí minh ổn không ạ
0,mọi người cho em hỏi muốn học nhà hàng dịch vụ thì thi quản trị du lịch lữ hành hay quản trị khách sạn ạ
0,giữa ngành tài chính ngân hàng của đại học kinh tế thành phố hồ chí minh đại học kinh tế thành phố hồ chí minh và ngành marketing của đại học tài chính marketing thì mình nên học ở đâu ạ em thích cả hai và thật sự không biết ngành nào có triển vọng hơn ạ
0,nên chọn truyền thông đa phương tiện hay thiết kế đồ họa
0,em đang muốn theo ngành quản trị kinh doanh và quản trị du lịch và lữ hành quản trị khách sạn
0,cho em hỏi có nên học ngành công nghệ thông tin không ạ
0,các anh chị đi trước có thể tư vấn giúp em khi trường đại học khoa học xã hội và nhân văn thành phố hồ chí minh
0,em định đăng kí vào ngành quản trị khách sạn của trường đại học công nghiệp mà tìm hiểu ra thế này hoang mang quá mọi người ý kiến chất lượng đào tạo giúp em với
0,mọi ngừoi cho em xin chút ý kiến về trường du lịch saigon ngành quản trị khách sạn với bếp bánh với ạ
0,anh chị và các bạn cho em xin ý kiếm về trường đại học công nghệ giao thông vận tải hà nội em cảm ơn
0,anh chị cho em xin ý kiến ngành truyền thông quốc tế và ngành tiếng trung thương mại với ạ
0,em đang cân nhắc theo khoa công nghệ thông tin ở các trường đại học thủ đô đại học mở hà nội học viện quản lý giáo dục đại học sao đỏ
0,em lại muốn thi đại học kinh tế quốc dân với tài chính ngân hàng
0,em định hướng sẽ học ngành công nghệ thông tin ạ và anh chị nào đã từng hoặc đang học ngành công nghệ thông tin thì cho em xin ít ý kiến về ngành này với ạ
0,mọi người cho em ý kiến em nên học quản trị kinh doanh hay marketing ạ
0,em đang phân vân giữa hai ngành kinh doanh quốc tế và quản trị kinh doanh
0,ngành công nghệ thông tin và quản trị khách sạn ngành nào dễ xin việc hơn ạ
0,anh chị nào từng học liên kết quốc tế của đại học thương mại cho em xin ý kiến với ạ em định học logistic điểm của em khoảng 26 điểm trở lên
0,anh chị cho em xin ít ý kiến về các trường đào tạo marketing ở miền bắc với ạ
0,mọi người cho em xin ít lời khuyên khi chọn học quản trị kinh doanh với em hiện tại vẫn chưa biết phải chuẩn bị như thế nào
0,em rất thích ngành nhật bản học và trung quốc học anh chị có thể tư vấn giúp em về cơ hội việc làm của hai ngành này không ạ
0,em chào mọi người ạ em rất đam mê môn toán và muốn học sư phạm toán để làm giáo viên phổ thông vậy cho em hỏi giáo viên có ổn không ạ
0,mọi người có thể ý kiến giúp em trường doanh nhân ceo việt nam được không ạ
0,có anh chị nào học đại học mở không ạ em muốn anh chị tư vấn cho em về ngành quản trị khách sạn ạ
0,dạ cho em xin ít lời khuyên là nên học thương mai điện tử hay là logistics và quản lý chuỗi cung ứng ạ em đang phân vân vì không biết ngành này ra trường làm gì và bên nào dễ xin việc hơn ạ
0,em đang phân vân giữa 2 trường văn lang và hoa sen ạ em phân vân ngành quản trị sự kiện và ngành quản trị khách sạn của 2 trường này ạ
0,em sinh năm 2003 có ý định học marketing hoặc quản trị kinh doanh
0,có nên học việt nam học chuyên ngành văn hoá du lịch chất lượng cao không ạ
0,em đang muốn theo đuổi ngành kinh doanh có liên quên đến quốc tế và đặc biệt là marketing hiện tại thì em đang ngắm đến kinh tế quốc tế và kinh doanh quốc tế của ngoại thương ạ
1,anh chị cho em hỏi được không em học khá khối a thì nên học ngành nào và học trường nào thì tốt ạ em ở miền trung
1,anh chị cho em hỏi được không em học khá khối a thì nên học ngành nào
1,chào mọi người em năm sau 12 ạ hiện tại em vẫn chưa định hướng được ngành để học em dự định học khối a00
1,các anh chị cho em hỏi là bây giờ em khá thích thú với đại học ngân hàng em đang tìm hiểu và hi vọng được anh chị tư vấn là em nên có những kỹ năng và kiến thức gì để học đại học ngân hàng và em nên theo ngành gì ạ em đang theo học lớp tự nhiên
1,các bạn anh chị trong nhóm có thể tư vấn cho em một số ngành nghề sau ra trường dễ kiếm việc làm với ạ em cảm ơn nhiều em học khối d học lực khá em thích kiểu bên kinh tế như kế toán quản trị khách sạn
1,em chưa biết nên học ngành nào ạ em ở thành phố hồ chí minh em thích làm việc văn phòng em thì học tầm khá trung môn toán lý hóa ạ
1,em có khả năng ăn nói và thích kinh doanh
1,em có sở thích kinh doanh cho em hỏi là học ngành nào tốt nhất ạ
1,em dự định học kinh tế các anh chị học trước có thể nhận xét định hướng giúp em nên chọn chuyên ngành nào ra trường dễ xin việc được không ạ
1,em học khá toán văn anh tốt em thích kinh doanh bản thân tính toán cũng khá nhạy bén nhưng vẫn em ngại chọn các ngành về kinh doanh vì nghĩ bản thân chưa đủ trình độ các môn văn anh vẫn trội hơn
1,em học khối d với khoa học xã hội mà em lại muốn thi đại học kinh tế quốc dân với tài chính ngân hàng em nên chọn ngành nào mọi người giúp em với ạ
1,em học khối d điểm học bạ khối d của em 20 điểm đến 22 điểm nên chọn ngành gì
1,em không thi đại học chỉ thi tốt nghiệp mong muốn sau thi có được một công việc phù hợp mong các anh chị cô chú tư vấn được không ạ em có khả năng ăn nói và thích kinh doanh
1,em muốn chọn khối d1 vào ngành ngôn ngữ anh có hợp lý không ạ
1,em muốn chọn khối d1 nhưng toán văn thì trung bình khá còn tiếng anh thì biết gần hết mấy cái cơ bản và một ít nâng cao vậy em vào ngành ngôn ngữ anh có hợp lý không ạ
1,em muốn học công nghệ thông tin hoặc kỹ thuật ô tô mấy cái liên quan tới máy tính điện tử vì hơi có chút đam mê không biết học ngành nghề nào
1,em muốn học ngoại ngữ tại đại học ạ em không biết nên chọn ngoại ngữ nào ngoài tiếng anh ạ em muốn thử sức một ngôn ngữ khác
1,em muốn làm đầu bếp ở nước ngoài hoặc làm bếp trưởng điều hành thì nên học ngành và đại học nào ạ em ở miền nam
1,em muốn làm đầu bếp ở nước ngoài hoặc làm bếp trưởng điều hành thì nên học ngành và đại học nào ạ
1,em muốn làm đầu bếp ở nước ngoài hoặc làm bếp trưởng điều hành thì nên học ngành và đại học nào ạ miền nam
1,em muốn thi ngành d07 thì còn ngành nào có cơ hội làm việc tốt không ạ em tốt tiếng anh nên muốn làm việc ở nước ngoài hoặc công ty nước ngoài
1,em muốn thi ngành d07 thì ngoài quản trị kinh doanh ra còn ngành nào có cơ hội làm việc tốt không ạ em tốt tiếng anh nên muốn làm việc ở nước ngoài hoặc công ty nước ngoài nếu vẫn là quản trị kinh doanh thì em nên chọn ngành này hay kinh doanh quốc tế ạ em thấy 2 ngành gần như nhau em cảm ơn
1,em sinh năm học khối c00 có đam mê mãnh liệt về mảng nghiên cứu lịch sử chính trị văn hóa bản sắc của các quốc gia mọi người giúp em chọn ngành có cơ hội việc làm cao thu nhập ổn với ạ em xin cám ơn
1,em thích buôn bán khá khéo ăn nói nên chọn ngành nào đây mọi người cho em xin ý kiến với ạ
1,em thích làm những công việc liên quan đến văn phòng năng động 1 chút ạ
1,em định chuyển sang a1 để đỡ được môn anh văn nhưng lại không tìm thấy được ngành y phù hợp với mình ở khối này mấy anh chị tư vấn dùm em với ạ
1,hướng em là tự nhiên bên tự nhiện em học lực tầm 7 0 còn 1 năm nữa liệu còn kịp để đủ tầm 20 điểm bên tự nhiên không ạ cần ắm lời khuyên trân thành từ mọi người
1,mọi người có biết ngành gì liên quan đến đồ hoạ không ạ
1,mọi người cho em hỏi học bên toán hóa anh ở đại học ngoại thương thì có ngành kinh tế đối ngoại không ạ tư vấn giùm em đi bên tổ hợp toán hóa anh ở đại học ngoại thương này thì có những ngành gì với ạ em xin cảm ơn
1,mọi người có thể tư vấn cho em các ngành khối a được không ạ
1,mọi người ơi cho em hỏi điểm em như này thì vô được ngành nào ạ
1,mọi người ơi tôi học ban a mà lại muốn học các ngành liên quan đến truyền thông thì có ngành nào phù hợp không ạ
1,mọi người ơi tôi học ban a mà lại muốn học các ngành liên quan đến truyền thông thì có ngành nào trường nào phù hợp không ạ
1,mọi người ơi tư vấn giúp em với hiện tại em đang phân vân giữa khối a và khối d
1,ngành nào phù hợp với nữ hơn và có đầu ra tốt hơn ạ
1,nếu em muốn làm bên dân sự thì thi cái gì ạ em đang học khối d01 và em muốn thi đỗ thì ước tính phải đạt bao nhiêu điểm ạ
1,em muốn làm về robot tự động thì nên chọn ngành nào ạ
1,trong tương lại em có dự định làm công việc liên quan đến môi trường thì nên học ngành gì
1,anh chị tư vấn giúp em em đang phân vân chọn ngành em muốn học về công nghệ sản xuất ô tô thì nên chọn ngành nào là tốt nhất ạ
1,em thích lĩnh vực nghiên cứu và sản xuất mỹ phẩm thì nên chọn ngành nào ạ em học khối a
1,em thích lập trình và dự định thi khối a thì nên chọn ngành nào ở đai đại học bách khoa thành phố hồ chí minh ạ
1,mọi người cho em hỏi em thích làm về pháp lý trong kinh doanh thì nên học ngành nào ạ mong anh chị tư vấn giúp em
1,anh chị cho em hỏi được không em học khá khối a thích làm về kinh doanh mua bán sau này mở doanh nghiệp nhỏ thì nên học ngành nào ạ em ở miền trung
1,em học khá khối d có khiếu ngoại ngữ giao tiếp tốt thì nên chọn ngành nào ạ
1,chào mọi người em năm sau 12 ạ hiện tại em vẫn chưa định hướng được ngành để học em dự định học khối a01
1,mọi người tư vấn giúp em các ngành khối d7 được không ạ em thích những ngành về kinh doanh đối ngoại nước ngoài
1,các anh chị cho em hỏi là bây giờ em khá thích thú với đại học bách khoa hà nội em đang tìm hiểu và em nên theo ngành gì ạ em đang theo học khối a01
1,em thích đại học ngoại thương các anh chị học ở ngoại thương tư vấn giúp em nên học ngành nào dễ kiếm việc làm em thích làm doanh nghiệp nước ngoài
1,các bạn anh chị trong nhóm có thể tư vấn cho em một số ngành nghề sau ra trường dễ kiếm việc làm với ạ em cảm ơn nhiều em học khối a học lực khá em thích kiểu bên kỹ thuật công nghệ như điện tử cơ khí
1,em muốn làm bên mảng an ninh mạng hoặc trí tuệ nhân tạo thì nên học ngành nào ở bách khoa hà nội ạ
1,em chưa biết nên học ngành nào ạ em thích làm việc văn phòng học tôt tổ hợp khối d ạ
1,em thích làm về quản lý kinh doanh và tài chính chưa chọn được ngành phù hợp mong anh chị giúp em với ạ em dự định thi khối a
1,em giỏi ngoại ngữ thích làm bên mảng điều hành và quản lý nhân sự thì chọn ngành nào phù hợp nhất ạ
1,em có sở thích làm ở bệnh viện nhưng điểm thi tầm 25 điểm cho em hỏi là học ngành nào tốt nhất ạ
1,em có sở thích vẽ và có khả năng vẽ đồ họa tốt cho em hỏi là học ngành nào tốt nhất ạ
1,em dự định học kiến trúc các anh chị học trước có thể nhận xét định hướng giúp em nên chọn chuyên ngành nào ra trường dễ xin việc được không ạ
1,em dự định học về kỹ thuật hóa học các anh chị học trước có thể nhận xét định hướng giúp em nên chọn chuyên ngành nào ra trường dễ xin việc được không ạ
1,em học khá toán văn anh khối d tốt em thích dạy học sư phạm thì nên chọn ngành nào ạ
1,em thích học về thời trang thì nên chọn ngành nào ạ
1,em học khối c với khoa học xã hội mà em lại muốn thi đại học mở với khoa học xã hội và nhân văn em nên chọn ngành nào mọi người giúp em với ạ
1,em học khối a1 với khoa học xã hội mà em lại muốn thi đại học sư phạm kỹ thuật thành phố hồ chí minh với đại học công nghệ thông tin em nên chọn ngành nào mọi người giúp em với ạ
1,em học khối b điểm học bạ khối b của em 22 điểm đến 25 điểm nên chọn ngành gì em rất thích làm bên y dược ạ
1,em học khối a điểm học bạ khối của em 19 điểm đến 21 điểm nên chọn ngành gì liên quan đến tài nguyên môi trường ạ
1,em không thi đại học chỉ thi tốt nghiệp mong muốn sau thi có được một công việc phù hợp mong các anh chị cô chú tư vấn được không ạ em thích thiết kế xây dựng ạ
1,anh chị giúp em ra trường tìm được một công việc phù hợp được không ạ em hứng thú với chế tạo máy móc và vận hành ạ
1,em muốn chọn khối d1 vào ngành tài chính ngân hàng có hợp lý không ạ
1,em muốn chọn khối c vào ngành luật quốc tế có hợp lý không ạ
1,em muốn học về xây dựng hoặc kĩ thuật ô tô mấy cái liên quan tới cơ khí máy móc vì hơi có chút đam mê không biết học ngành nghề nào
1,em muốn học kỹ thuật y sinh hoặc công nghệ sinh học mấy cái liên quan tới máy sinh học vì hơi có chút đam mê không biết học ngành nghề nào
1,em dự định thi vào đại học kinh tế luật đại học quốc gia thành phố hồ chí minh khối a thì nên chọn ngành nào liên quan tới làm về tài chính kế toán ạ
1,em muốn thi ngành d07 em tốt tiếng anh nên muốn làm việc ở đại sứ quán thì em nên chọn ngành nào ạ
1,em có đam mê mãnh liệt về mảng mỹ phẩm chăm sóc sắc đẹp sức khỏe mọi người giúp em chọn ngành có cơ hội việc làm cao thu nhập ổn với ạ em xin cám ơn
1,em muốn làm việc ở các tập đoàn công nghệ lớn như samsung intel thì nên chọn học ngành nào ở bách khoa ạ
1,em thích làm chip vi mạch chip điện thoại và các thiết bị điện tử nên học ngành nào ạ
1,chào mọi người em dự định thi khối c00 thích nghiên cứu về lịch sử và văn hóa thì nên chọn ngành nào ở đại học khoa học xã hội và nhân văn ạ
1,anh chị cho em hỏi em dự định thi đánh giá năng lực ở đại học quốc tế đại học quốc gia thành phố hồ chí minh thì nên chọn nguyện vọng ngành nào tốt ạ
1,học ở bách khóa thành phố hồ chí minh nên chọn ngành nào tốt về quản lý hệ thông công nghiệp và kinh doanh trong công nghiệp ạ
1,nếu thích ngôn ngữ và muốn làm việc ở nước ngoài thì em nên chọn học thêm ngành ngôn ngữ nào ạ
1,sau này em muốn làm trong các viện phát triển nông nghiệp như nước thải phân bón thì nên học ngành nào ạ em dự định thi vào đại học nông lâm thành phố hồ chí minh
1,em rất thích công ty ibm thì cho em hỏi học những ngành nào có thể làm việc ở ibm ạ
